16.245166385322946, 103.24842972713674
16.24511464054298, 103.2485399958631
16.245070869175954, 103.24863318034441
16.24503232269778, 103.24869409586996
16.245001439029384, 103.24877105111355
16.24493971081211, 103.24886378881436
16.244901117291743, 103.24892745700986
16.244844488498778, 103.24902356723597
16.24478529557104, 103.24912523872696
16.244713176388917, 103.24923531939285
16.244661681028443, 103.24931324395875
16.244602434039916, 103.24940476320012
16.24454312539781, 103.24948571768866
16.244478688503513, 103.24957181999164
16.244424591877266, 103.2496579439566
16.24435245597311, 103.24973331485684
16.244295811298418, 103.2498355907096
16.2442622963524, 103.24989771973134
16.244208173279077, 103.24997063390147
